dataset_index,sample_key,job,month,time_index,z0,local_z,global_z,height_m,y0,x0,valid_fraction_3d,valid_fraction_slice,score,u_R,u_MAE,u_RMSE,v_R,v_MAE,v_RMSE,w_R,w_MAE,w_RMSE,theta_prime_R,theta_prime_MAE,theta_prime_RMSE,theta_R,theta_MAE,theta_RMSE
581,camden/z23_camden201906/t0034/z000_y0256_x0256,z23_camden201906,6,34,0,10,10,100.0,256,256,0.5841083526611328,0.9882659912109375,0.1674487380729934,0.1009433787924294,1.825995834736211,2.215489411150486,0.2679181944861532,1.908990704372935,2.30281048679751,0.18717848323220942,0.715177334977024,0.9178181944874859,0.11595305305551606,0.2630738253237623,0.3381451090261009,0.11301681235074446,0.27478558469385933,0.35280350161424084
581,camden/z23_camden201906/t0034/z000_y0256_x0256,z23_camden201906,6,34,0,12,12,120.0,256,256,0.5841083526611328,0.999298095703125,0.048391857707067,-0.056081262947236095,1.9120727353486273,2.2745793821650317,0.1562147718974629,1.929689916309864,2.315716335377839,0.15878572217238032,0.7871580109834898,1.0157838562848436,0.02162337386347441,0.22994694997562054,0.2999936277215717,0.020264478488301728,0.24313303280066018,0.3140160107277447
581,camden/z23_camden201906/t0034/z000_y0256_x0256,z23_camden201906,6,34,0,15,15,150.0,256,256,0.5841083526611328,1.0,-0.011611177012852268,-0.04297668451960253,1.880117322303704,2.2338834216337835,0.011102928962295306,1.7545982450628799,2.0971211047538745,0.1476839249356347,0.837835398411304,1.0850627425461858,-0.0313582352583059,0.20608682152487745,0.2726601968952976,-0.0378765019697599,0.2210594336502254,0.29334081474354035
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,3,3,30.0,256,544,0.6446313858032227,0.0031890869140625,-0.6541016236483654,0.20562743174603054,1.8655845246246556,2.279274699716316,0.056106398641424665,2.534194107261001,2.9261891725479554,0.32504441641119036,0.30502097503812403,0.3875506055850305,0.15215725958186294,0.930697478746113,0.9932658618568203,0.13743730040993885,1.013344212582237,1.0730046136966405
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,5,5,50.0,256,544,0.6446313858032227,0.4445648193359375,0.31269143498564567,0.3693649744327041,1.6593309529469642,2.118120455841218,0.3012237836874847,1.5299527808366642,1.8874391235437935,0.26567910872947154,0.458207748900723,0.6117947931844326,0.2588056568284241,0.44621011482128786,0.5221874996966653,0.25085474690758347,0.5198483164813316,0.5942542854818883
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,7,7,70.0,256,544,0.6446313858032227,0.9397430419921875,0.2237006522908407,0.26084800268613856,1.6725092969008173,2.082353507072804,0.18920993567124023,1.5412081101824626,1.9199891026250964,0.25401064812534785,0.6049306810245182,0.7892471910021162,0.21391936583796314,0.3738430921152668,0.4483099881808691,0.20560209744909358,0.43611345085651826,0.510693648454994
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,10,10,100.0,256,544,0.6446313858032227,0.9998931884765625,0.020527813673577963,0.020120413011874123,1.5304076711149395,1.8798302368988267,-0.012683570484818158,1.580985731130321,1.9846507045015964,0.19287174229178608,0.8057170515205946,1.019139045331814,0.033125326698076274,0.33487352399435,0.4051987587600093,0.02907814552170009,0.40268757420825846,0.4714914837517563
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,12,12,120.0,256,544,0.6446313858032227,1.0,0.031602631332852335,0.06043135885140348,1.6311756109134876,1.9644860384872296,-0.02270930753774153,1.546172261618267,1.9338775436993472,0.15184361207051236,0.839293949814369,1.0583802209474942,0.04323093107818014,0.3240308870554145,0.38427557910255483,0.03704660392365886,0.40294733084738255,0.4584620734931613
599,camden/z23_camden201906/t0035/z000_y0256_x0544,z23_camden201906,6,35,0,15,15,150.0,256,544,0.6446313858032227,1.0,0.03328300663742362,0.06532665707455133,1.7679050019796705,2.0990828113087425,-0.031970094718677414,1.411574213863787,1.7538310724257669,0.10031458999532408,0.8519029234469677,1.06638582588152,0.06636992125240616,0.28642432659034966,0.33942273613894464,0.035105170275159636,0.38255483331158757,0.42990352200378495
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,3,3,30.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,5,5,50.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,7,7,70.0,544,0,0.37184810638427734,0.1123199462890625,0.16289668052804535,0.4163047703408404,0.7742004533643843,0.9667514397674486,0.011198396256217007,0.7477414345161502,0.8068862580445388,0.24990824776266266,0.10409192728135401,0.17120393508087042,0.0031006393237685147,0.35186401325761424,0.36941674088660154,0.014250349016809879,0.3471224058939215,0.36108264427940073
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,10,10,100.0,544,0,0.37184810638427734,0.6246337890625,-0.11429367615294395,0.09719030647845114,1.6275108446797892,1.9860118471978432,-0.38891556771493424,1.0112968128140327,1.1041069726767037,0.26762709393975725,0.08296391063469277,0.10412502816425195,-0.10228475766865103,0.5683849087126592,0.5761341404762472,-0.045025862095719224,0.6933590350543378,0.6979731033790612
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,12,12,120.0,544,0,0.37184810638427734,0.8283538818359375,0.01062330637523674,0.29479158983631637,1.9176688291575612,2.188222269069349,-0.09486024147741202,0.9524975364487146,1.0581082873329823,0.18251216251977723,0.10787897616104282,0.13319158342487958,-0.27391309470547454,0.5645291485367371,0.5897839944100041,-0.2700067947532729,0.46565734108872464,0.5019557868226823
1116,camden/z27_camden201910/t0039/z000_y0544_x0000,z27_camden201910,10,39,0,15,15,150.0,544,0,0.37184810638427734,0.9937744140625,-0.050721921505864485,0.13821879181242686,2.4200870581662213,2.7167344660537034,-0.10557990399486032,0.8093432935782783,0.8875449274628551,0.1124978999057638,0.16384581268123596,0.19794198553547745,-0.27108170894920386,0.6289781816152723,0.6623260346883691,-0.1781188613355967,0.5334441214635146,0.5757993716736792
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,3,3,30.0,256,0,0.5884284973144531,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,5,5,50.0,256,0,0.5884284973144531,0.2066497802734375,0.16248515236934263,0.21486070751121494,1.703548481719124,2.0398428753030147,0.1461518672588879,3.3005841553919795,3.6182756929818867,0.23900639871444154,0.24000648802409627,0.3302051585064894,0.09672172505633826,0.5139246194122162,0.5363441650604819,-0.008795410423885685,0.4715232598432135,0.4971843286033529
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,7,7,70.0,256,0,0.5884284973144531,0.7820587158203125,0.3591005378458548,0.40988591717746303,2.5898965983693825,2.9451116985319397,0.4007479591748953,4.111336815267196,4.383729063340095,0.215337832878383,0.26767171205786006,0.39582010232744363,0.258447157914441,0.5446732086562958,0.5554746666408052,0.09107549975269387,0.6745064020356888,0.6839463926872353
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,10,10,100.0,256,0,0.5884284973144531,0.996185302734375,0.21673326725159578,0.21918554197316184,3.0720938478958533,3.313848778943063,0.20124777073384237,4.869984445242716,5.072203982234383,0.16063366665694032,0.32106643651082334,0.5189902525644112,0.24619969788518925,0.5306434939112349,0.5347187924675001,nan,0.5739181551743243,0.5779148411703497
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,12,12,120.0,256,0,0.5884284973144531,0.9998626708984375,0.08733461977370834,0.1257935938321439,2.986781142233041,3.233976936667369,0.09976144169120557,4.804387895093145,4.993674118263402,0.12990586209970176,0.324334589606401,0.5446583292531839,0.007580256942203725,0.5378543773245694,0.5418849970670232,nan,0.5367751845359904,0.5407468511397866
324,camden/z20_camden201903/t0039/z000_y0256_x0000,z20_camden201903,3,39,0,15,15,150.0,256,0,0.5884284973144531,1.0,0.05942677804954417,0.1082753591682247,3.0161361861974,3.2072106437650043,0.08363989453848486,4.775220841052942,4.900107127181861,0.06851134977473974,0.3051374404603209,0.5121426416829065,-0.04467651294616462,0.5570600054520582,0.5884073225570465,nan,0.5022919257171452,0.5366880739384213
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,3,3,30.0,0,0,0.6953935623168945,0.0862579345703125,-0.01960851272832554,0.02498659313288277,0.8330500923214434,1.0290833717699077,0.14280242261641846,0.798418748680309,0.9917591721843,0.01047442015582486,0.20564318057851477,0.2719863878810497,-0.31543355699348885,0.6071521396365352,0.7703226368711575,-0.31306920353500245,0.5658632012230094,0.7280959540514828
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,5,5,50.0,0,0,0.6953935623168945,0.771026611328125,0.10721833441344945,0.07455991119168819,1.0651699725340174,1.3161022618312508,0.017430125625652194,0.8510497184783993,1.0660410309016517,0.022941233975878345,0.2691391606638359,0.35312359971298324,0.2954990393143456,0.5834421032470168,0.7320795935845178,0.28956136163116014,0.5104096419264391,0.6646173226605105
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,7,7,70.0,0,0,0.6953935623168945,0.98486328125,0.058345512692451466,0.035469902582103655,1.489244287352442,1.7281368345135064,0.07644986461154336,0.9992942822950277,1.2216819739869456,0.006336803305635973,0.4249694690010151,0.5380953155305579,0.07542701603757285,0.476743545381368,0.597033616871478,0.07261458804443312,0.3796362765779812,0.5107665989713823
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,10,10,100.0,0,0,0.6953935623168945,0.9993133544921875,-0.0053679948471061405,-0.013227905054847623,1.6195117309267453,1.849615389684257,-0.021145376807614916,0.9744862171182037,1.180930604474324,-0.002135278259698734,0.5734010177251321,0.7160785481982163,0.02707767087096274,0.4286598597005219,0.5070676091505116,0.022286163957830594,0.5415317365142491,0.6105545488855852
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,12,12,120.0,0,0,0.6953935623168945,0.9998321533203125,0.028186042574066577,0.10116285185819,1.7759775028752716,1.9794918141545335,-0.009140752497185625,0.9651451651970879,1.1791356007066676,-0.05052446214014008,0.6509660463588002,0.8096121372786357,-0.005981876381111808,0.4320840887130103,0.4933891274125443,-0.006600660289161893,0.5435462389861933,0.598622927471867
672,camden/z24_camden201907/t0033/z000_y0000_x0000,z24_camden201907,7,33,0,15,15,150.0,0,0,0.6953935623168945,1.0,0.012649857116742132,-0.011287410784776094,1.6132742501613393,1.8332972918279067,0.02241891244824423,0.9681763326188957,1.1748398326475769,-0.02571026114177108,0.7464892868615465,0.9228739346315443,0.04015737836646736,0.49367929969594115,0.5345956037065069,0.03727678825151549,0.614521567709744,0.6508568660195068
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,3,3,30.0,256,544,0.6446313858032227,0.0031890869140625,-0.7780076300843801,0.015379678655292547,3.129715913790835,3.4668909054479027,-0.068189157600639,1.2367225469014291,1.437889463315074,-0.03275669499309496,0.2350082652750269,0.30158680890602807,0.16845408918458363,0.4190612101668946,0.5274853423357483,0.15589342225347547,0.41596086857991926,0.5234366849229808
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,5,5,50.0,256,544,0.6446313858032227,0.4445648193359375,0.08620644420408478,0.15029127152406058,1.7100749089293563,2.0932156376250157,0.04310776106017401,0.9629546154173443,1.2224214670970157,0.10128766287433125,0.31834209803487035,0.4370826197437854,0.05380959862354448,0.33850962667659973,0.43946176359536393,0.05561283797777392,0.32591000202284354,0.42465533607613115
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,7,7,70.0,256,544,0.6446313858032227,0.9397430419921875,0.08749246978607787,0.17110988127058435,1.4430428089740837,1.8051476806896494,-0.03930298396897739,1.0733324600628344,1.3292669935818402,0.16283837692362818,0.348520252374168,0.49589130830242273,0.1328725475373361,0.3293183607448645,0.39897677841705237,0.12543270077743002,0.29332716294235567,0.358025163562945
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,10,10,100.0,256,544,0.6446313858032227,0.9998931884765625,0.010987010724215936,0.06184089455033581,1.2544991481211207,1.5673700511088253,-0.05543257836710806,1.1507598411071092,1.3758465148560128,0.09701520970784538,0.40039356650957036,0.5822600181157427,0.015573358298775807,0.28348446959103313,0.3510644729344301,0.016688146080115575,0.2798189612822901,0.348031827999456
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,12,12,120.0,256,544,0.6446313858032227,1.0,0.0338137952620794,0.10125645646050986,1.263449024881993,1.52832820378246,-0.014490749269735571,0.9055324755208858,1.12867574540799,0.05998573574471288,0.3975860231614661,0.584545740284591,0.0017860438322910384,0.23315423176882177,0.3157400157032074,0.005545465685702017,0.22520952159538865,0.30564248434964914
519,camden/z22_camden201905/t0037/z000_y0256_x0544,z22_camden201905,5,37,0,15,15,150.0,256,544,0.6446313858032227,1.0,-0.006728935908023395,0.04346261869364544,1.2869364468424465,1.5103370144547783,-0.025363316016061517,0.8800008068192255,1.1065982966939596,0.03884828683441389,0.38686289476939706,0.5850624495760726,-0.06002442474759385,0.2668596750972938,0.34458933181982443,-0.05414676395278129,0.2819734965451062,0.36343800577187113
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,3,3,30.0,544,512,0.5702686309814453,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,5,5,50.0,544,512,0.5702686309814453,0.219024658203125,0.0693854481893043,0.2044066424769615,1.82108596936896,2.127633885569829,0.038782155480845536,1.255906403729124,1.554092981753728,0.08677325033204254,0.22916585644288268,0.3171046086999692,-0.0802771744501211,0.1800409865957358,0.21909945253151705,0.01005990284353502,0.20990605305808158,0.2452276103050162
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,7,7,70.0,544,512,0.5702686309814453,0.714599609375,-0.03539520024180329,0.17254042548442997,2.4815116050221384,2.953751001861728,-0.21505038026082873,1.2866638984988075,1.6621076162731598,0.10738850123455988,0.3411863989317657,0.47217726239799296,-0.10354456452716687,0.27084810830981076,0.29503660656622627,-0.07947489188120543,0.3637486155789828,0.38219061359430717
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,10,10,100.0,544,512,0.5702686309814453,0.9568023681640625,0.029473341731349696,0.21245911865097586,2.673702776843628,3.2001092945991974,-0.10490314711550362,1.2426781545043915,1.5784370469452111,0.06954637863410308,0.4689121092534026,0.6556590230059919,-0.04659426895108294,0.3272970609921187,0.3467941942637281,-0.03261089819913301,0.21762962891870913,0.24736266093336953
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,12,12,120.0,544,512,0.5702686309814453,0.99554443359375,0.06814347301487568,0.20024624449799697,2.60058174165239,3.034808431239899,0.03888914440956587,1.2263355057321828,1.565529156000343,0.05272098416705414,0.5008881361401923,0.6973314240144246,-0.07275984924449608,0.31263613310408955,0.33162490810278566,0.025172606641522054,0.3363995421386629,0.35329139919766483
78,camden/z18_camden201901/t0037/z000_y0544_x0512,z18_camden201901,1,37,0,15,15,150.0,544,512,0.5702686309814453,1.0,0.06818794152294257,0.10801495614622128,2.304305827936332,2.678157938280805,0.04570088155446391,1.2701271936621197,1.6018034227201399,0.07265690266061918,0.5196058495472897,0.7199699235620598,0.04301821277868719,0.36561534415523056,0.3761150420440552,-0.012214167037622079,0.2445608014240861,0.2600311263899989
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,3,3,30.0,512,544,0.6062374114990234,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,5,5,50.0,512,544,0.6062374114990234,0.287139892578125,0.019249577000004053,-0.07254634494967492,1.6293958400625872,1.9231210694779606,-0.004949270599503515,0.9568629122550714,1.1596640385265262,-0.036295515993083775,0.1776201526336657,0.23342964086026105,0.19275127296748276,1.621331485181347,1.6380635143387139,0.18064973612628743,1.563925088839268,1.5827471038374792
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,7,7,70.0,512,544,0.6062374114990234,0.8692474365234375,0.057131224176485584,0.1276958521187971,3.584890740975817,3.806976964687444,0.05627924341357914,1.868940421449175,2.0627910705303947,0.003737488541854022,0.28040573977438044,0.3605653175458245,-0.029787734747755194,1.4860233078636236,1.506457412951815,-0.02946651698154698,1.5073549929314203,1.5295212848012385
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,10,10,100.0,512,544,0.6062374114990234,0.9876556396484375,0.04839210256627396,0.15018509583339507,4.465317927675145,4.571561700879275,-0.0016467312569159022,2.0101726548009107,2.1726853869205764,0.050981041339807104,0.38923054019329695,0.49062114893174946,-0.024581508409936385,1.3690112733199287,1.3878282627345548,-0.022966920766877272,1.482971161231439,1.501668609995326
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,12,12,120.0,512,544,0.6062374114990234,0.999725341796875,0.021435231288255287,0.08362430847201362,4.676264319689072,4.747233800705182,0.038309308003279294,1.988664221474676,2.11229550151249,0.06114117723053798,0.41980946866940183,0.5298251610153424,-0.09719437335849651,1.3292089110565743,1.3459892853427602,-0.09430623602174269,1.245309114085001,1.2649429673238322
763,camden/z24_camden201907/t0038/z000_y0512_x0544,z24_camden201907,7,38,0,15,15,150.0,512,544,0.6062374114990234,1.0,-0.04721669667867551,-0.0212935981759337,4.463196797558339,4.52918538687217,0.008541988289884972,2.143800471749273,2.2252337184430857,0.1142931119543456,0.4289858831817952,0.5478466350086609,-0.19387315526510293,1.4371458995528883,1.4508058084146669,-0.17705472134196004,1.4346092878840864,1.4495128196272613
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,3,3,30.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,5,5,50.0,544,0,0.37184810638427734,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,7,7,70.0,544,0,0.37184810638427734,0.1123199462890625,0.1019954343415793,0.2959201361930851,1.4395664386525133,1.6879780010825787,-0.09099566660042968,1.4442776752998447,1.898570020823684,0.23349359923133284,0.27285584077757646,0.39750857357017266,0.0743887600903331,0.3456755302114633,0.45746307670192876,0.07217917390806924,0.35872443786961056,0.4734298611892903
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,10,10,100.0,544,0,0.37184810638427734,0.6246337890625,0.1025174050776227,0.010927350112523668,1.8932629365176226,2.2892178706786623,0.03552142261736127,2.094102907409676,2.8030697923260433,0.13047276389099222,0.31034706113164406,0.40894876880820547,0.3189467857104535,0.31049979392650984,0.38598438595181656,0.31537546063825167,0.33843268848662966,0.40999742265404465
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,12,12,120.0,544,0,0.37184810638427734,0.8283538818359375,0.3146828041387721,0.4526658343345123,1.6583504459314102,2.1181513678226853,0.13377909175171487,2.2952966376575565,2.9334173007423963,0.13601428356147638,0.35277755095793945,0.46669017346336095,0.410505463322075,0.3064400474990965,0.38482938158364977,0.4087732059474813,0.32823052110214723,0.4039126214277128
492,camden/z22_camden201905/t0035/z000_y0544_x0000,z22_camden201905,5,35,0,15,15,150.0,544,0,0.37184810638427734,0.9937744140625,0.30870391329000707,0.4010418071356717,1.452541520187814,1.952211489834819,0.1746343991053055,2.3561524197819805,2.952355937056134,0.1402805489772924,0.490420282834754,0.6447929574887615,0.4008128546272017,0.24286671923289294,0.35546975060772074,0.3950459985434108,0.2555241239786939,0.35433801808759124
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,3,3,30.0,512,0,0.3696422576904297,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,5,5,50.0,512,0,0.3696422576904297,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,7,7,70.0,512,0,0.3696422576904297,0.1138916015625,0.47295938963823525,0.5481603196991912,0.9074546954447816,1.10865856593175,0.5706695944970777,2.3174407740242358,2.4976176185201187,0.5369310781722838,0.09808628411658755,0.1373071086174715,0.2180894630437081,0.10011361534971772,0.12734443183060126,0.19697485650083787,0.1174340161224398,0.14882833875684515
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,10,10,100.0,512,0,0.3696422576904297,0.614349365234375,0.4144835746954169,0.4225604422413863,1.5652659697277074,1.7443671462007126,0.31914313603273076,2.79933475487563,3.0109245869638572,0.3327596022069552,0.13850818441887075,0.20243831230876702,0.5529973687565126,0.09099417494819154,0.11472533655195087,0.4044981137829015,0.11284192861100611,0.14027291277859205
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,12,12,120.0,512,0,0.3696422576904297,0.827423095703125,0.39932822331742884,0.4248599177102891,1.7059889821803447,1.8702857445473862,0.4145130057145347,2.9605834094415715,3.19305142086825,0.26496904408700545,0.2053867681479564,0.3101852926715373,0.36919699165756115,0.10610435425034884,0.1308371160235575,0.3364583777769467,0.1765320423021965,0.20746017175805626
824,camden/z25_camden201908/t0035/z000_y0512_x0000,z25_camden201908,8,35,0,15,15,150.0,512,0,0.3696422576904297,0.9937744140625,0.29192589851414086,0.20648580918346246,1.9567751138413982,2.1193801519435227,0.35531851184603575,3.2693741133326966,3.4473954151691477,0.21937326510921717,0.2849685501759032,0.4350559608462137,0.3373028915934226,0.13749571513128783,0.15435239947941967,0.3160397567154573,0.13191989223460077,0.15716650308753974
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,3,3,30.0,544,544,0.5949583053588867,0.0,-999.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,5,5,50.0,544,544,0.5949583053588867,0.26806640625,0.03286581601486069,0.19746867028431556,1.1847747968465687,1.3643759676988256,-0.04248675533331494,0.4977749116203064,0.6175146239691965,0.1319098844368733,0.10467452216823299,0.143925661074882,-0.11189339375933278,0.2736227273642474,0.31265965600226103,-0.10565711552584649,0.2553374962728532,0.3067440118995369
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,7,7,70.0,544,544,0.5949583053588867,0.8083648681640625,0.10714302517355996,0.38511294760432524,1.0528998372823768,1.2570654046771155,-0.08252418375631325,0.48012201268313315,0.6097063613668976,0.1546102769922091,0.15160242592632542,0.20142809616182497,-0.025974224091418807,0.3282924751624076,0.36512205158418853,-0.0008738622001668826,0.2794711374738315,0.32947854045989405
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,10,10,100.0,544,544,0.5949583053588867,0.98486328125,0.1410747501592984,0.44984661491311956,0.8917061959328217,1.081975209884268,-0.03643796969535811,0.7188017882875836,0.8529168478580493,0.15405586877399557,0.22550084718112848,0.2969030434368864,-0.04528427642247153,0.4249973855155437,0.4350611302876399,-0.004978540683226233,0.3300010092966499,0.34673501726373246
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,12,12,120.0,544,544,0.5949583053588867,0.999664306640625,0.02151967429953012,0.14975286574813954,0.9498262746279416,1.179797926925389,-0.07335656369161538,0.7197750209451912,0.8601195550826612,0.16222632723891386,0.2524506520095328,0.3318183490835655,-0.053321391128796115,0.44100811133058776,0.45132566302752714,-0.01051401007927153,0.4437184617222202,0.4551047792903364
1087,camden/z27_camden201910/t0037/z000_y0544_x0544,z27_camden201910,10,37,0,15,15,150.0,544,544,0.5949583053588867,1.0,0.02236249943121153,0.05844504950561316,1.137842665109929,1.3989905199592492,-0.03305000330560661,0.7178845595990424,0.8440816805235783,0.1726744345460179,0.2734281312980862,0.3562989434724279,0.019362046135633373,0.4631375050526003,0.4806123919247368,0.002775480362602162,0.5683053811080754,0.5821867824645263
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,3,3,30.0,0,512,0.6771478652954102,0.174072265625,0.25473837108263064,0.17648368165658024,0.5967235935833645,0.7758053856205936,0.2017986423901664,1.0700770784561295,1.2870683098647635,0.36613408297011657,0.19173692431568487,0.27941000271195526,0.4161314140710539,0.20451973146676683,0.24686971657303178,0.32810624937164645,0.21346255405420675,0.25804269781713685
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,5,5,50.0,0,512,0.6771478652954102,0.55816650390625,0.31652774480229573,0.11731642252437847,0.5612506280152637,0.719722046083499,0.31641373280609775,1.0353679739105826,1.2503610383093935,0.3976443815952929,0.21678775718629523,0.31286129568435156,0.5793598854274578,0.15306469648832047,0.18068487540576256,0.4886556941420671,0.21441569049349243,0.2506198675767413
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,7,7,70.0,0,512,0.6771478652954102,0.909332275390625,0.1548478091151442,0.09419304747356493,0.6220475529953869,0.7735555180247764,0.05501954536718666,1.0592611465921544,1.3016271257483827,0.3552515259938419,0.21532700251688103,0.2996933516729191,0.33944330128475614,0.21651415671942822,0.2505174485702273,0.20368063987809765,0.1745507792426015,0.2090927488917544
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,10,10,100.0,0,512,0.6771478652954102,0.9977569580078125,0.06577909395504826,-0.01615603127180273,0.6101312977661423,0.7686418284197524,0.024832842125530837,1.1971760321717921,1.4525826820534056,0.20766195229568157,0.22767005449765726,0.3212963412091361,0.20943645016583737,0.28555134609272115,0.3119422567539701,0.08829328057951055,0.20057522132121086,0.2309232083349651
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,12,12,120.0,0,512,0.6771478652954102,0.998809814453125,0.06884482146076285,-0.0016420477103901174,0.5789404304185852,0.7423643938901816,0.02823241009110208,1.1397347049492557,1.3705444721363085,0.18276765044186635,0.21136653541900077,0.31036052583719137,0.20159924842168137,0.4098912649811154,0.42176492581768943,0.07953752300756232,0.37114167096157435,0.3843483607321831
178,camden/z19_camden201902/t0037/z000_y0000_x0512,z19_camden201902,2,37,0,15,15,150.0,0,512,0.6771478652954102,0.99896240234375,0.04201639837765616,-0.062425407295013384,0.857050119251834,1.0113306466635672,0.04788158730178026,1.2223354106629098,1.5017736791541907,0.16254376638321172,0.19674772972627638,0.2924334034996001,0.15591818822450867,0.5190871876467634,0.5430154400248103,0.029898342076057346,0.37756173644337093,0.4103949446697123
