epoch,train_loss,val_concentration_rmse,val_concentration_mae,val_concentration_R,val_target_enhancement_rmse,best_val_concentration_rmse,lr,elapsed_s
32,0.0286547786090523,1.820512677154685,1.1922765975191678,0.9853449405406974,1.820512754620425,1.80552883604227,0.0003,0.25663089752197266
33,0.026449321652762592,1.7727376760778033,1.1648294312404952,0.9861825435136987,1.7727376975504818,1.7727376760778033,0.0003,0.32533884048461914
34,0.026216788333840668,1.7838498705817987,1.1698860715875792,0.9859134050626696,1.7838499307296325,1.7727376760778033,0.0003,0.20351815223693848
35,0.025047176517546177,1.7472378860761768,1.1563005807335207,0.9860799371597536,1.7472379001099017,1.7472378860761768,0.0003,0.30043983459472656
36,0.02538515953347087,1.720431592661391,1.1337640250803316,0.9864618711032136,1.7204315856665606,1.720431592661391,0.0003,0.23884153366088867
37,0.026153304148465395,1.735766194648721,1.1418224710744904,0.9862653584982758,1.7357662010126476,1.720431592661391,0.0003,0.26957011222839355
38,0.024697493412531912,1.7384245644420466,1.1491510409487167,0.986251951315375,1.7384246898272286,1.720431592661391,0.0003,0.2789609432220459
39,0.025346063426695764,1.7052067138198066,1.127195081378008,0.9868174992085275,1.7052066853664922,1.7052067138198066,0.0003,0.27634596824645996
40,0.023962780134752393,1.759380648526333,1.143642380891405,0.9868555278529171,1.7593806298907362,1.7052067138198066,0.0003,0.2735457420349121
41,0.024667833815328777,1.6996213902955406,1.1297526587366544,0.9867764814433542,1.6996213795454356,1.6996213902955406,0.0003,0.2651820182800293
42,0.023012640071101487,1.6682115880515944,1.105854190344541,0.9872932810127627,1.668211616898985,1.6682115880515944,0.0003,0.20141148567199707
43,0.02114768256433308,1.6472478803885233,1.0737514275335112,0.987713998207083,1.6472478299771127,1.6472478803885233,0.0003,0.20460748672485352
44,0.022353411535732448,1.7111577150313884,1.1101626251352061,0.9875897458707126,1.7111577563065232,1.6472478803885233,0.0003,0.20038676261901855
45,0.022836024058051407,1.6873669628740264,1.1121310181519524,0.9871014016434649,1.6873669341149848,1.6472478803885233,0.0003,0.2272484302520752
46,0.021821960457600653,1.6229385307754332,1.0692622245920747,0.9880560440417075,1.6229385407796864,1.6229385307754332,0.0003,0.21436452865600586
47,0.021702865487895906,1.6263917728720927,1.0713405366904165,0.9880261629067355,1.6263918049930122,1.6229385307754332,0.0003,0.178269624710083
48,0.02229454054031521,1.6770054493844941,1.1182688954995097,0.9877954081705719,1.6770055620985544,1.6229385307754332,0.0003,0.20728349685668945
49,0.02043752174358815,1.627424775943492,1.0584122512338086,0.9879386947969148,1.6274248706774286,1.6229385307754332,0.0003,0.2892720699310303
50,0.02094969665631652,1.6037160029508812,1.0461704175036575,0.9882422841050256,1.6037160101439731,1.6037160029508812,0.0003,0.2723424434661865
51,0.02087042760103941,1.589400341153938,1.0416693369049954,0.988485112494455,1.5894002609888993,1.589400341153938,0.0003,0.27448439598083496
52,0.019542861846275628,1.5897270751005161,1.0515598678303895,0.9885702032512276,1.5897271648927151,1.589400341153938,0.0003,0.24235105514526367
53,0.02078926342073828,1.5904447655919522,1.037189092415933,0.9884733611742699,1.590444734069798,1.589400341153938,0.0003,0.19835591316223145
54,0.020635764114558697,1.5995773677805436,1.0505535465935405,0.9884763054795864,1.5995772638431403,1.589400341153938,0.0003,0.272205114364624
55,0.020339451322797686,1.5832008866611564,1.02824370209942,0.9886654694840935,1.5832008114937655,1.5832008866611564,0.0003,0.21375823020935059
56,0.019857846782542765,1.5674211998268994,1.0277149786261661,0.9887659461371564,1.5674211260377222,1.5674211998268994,0.0003,0.22516155242919922
57,0.019870660034939647,1.5650914463578904,1.021659972391118,0.9888460595409995,1.5650914474944746,1.5650914463578904,0.0003,0.260303258895874
58,0.02000969124492258,1.555965030203638,1.0145722244326203,0.9891137747756857,1.55596506234504,1.555965030203638,0.0003,0.19910573959350586
59,0.019236055901274085,1.5715363595544822,1.0276437105115936,0.9887551562845552,1.571536479737182,1.555965030203638,0.0003,0.2802872657775879
60,0.019813525723293424,1.5701032130503463,1.0377981455890681,0.988831447637025,1.5701031700814863,1.555965030203638,0.0003,0.2340831756591797
61,0.01940522203221917,1.572877613643652,1.019992779652399,0.9888002075326224,1.5728775047523034,1.555965030203638,0.0003,0.17905497550964355
62,0.019264464848674834,1.5355691009562262,1.0049379821063011,0.9892360622147429,1.535569086003755,1.5355691009562262,0.0003,0.19820785522460938
63,0.01850004930747673,1.4996780072753049,0.9859251140602489,0.9897431687167728,1.4996779936035685,1.4996780072753049,0.0003,0.17830300331115723
64,0.018515539239160717,1.578624838742443,1.026014407727402,0.989400621740839,1.5786248089175716,1.4996780072753049,0.0003,0.17436718940734863
65,0.018187158450018615,1.547314609887636,1.0036938602058998,0.9894617724678424,1.547314557099189,1.4996780072753049,0.0003,0.29494214057922363
66,0.019741544616408646,1.5214961625293777,0.9951322449084378,0.9895025579064836,1.5214962193760964,1.4996780072753049,0.0003,0.18305039405822754
67,0.01904936518985778,1.4879594873532271,0.9754240307345351,0.9899073377536922,1.4879595651200197,1.4879594873532271,0.0003,0.2060537338256836
68,0.018470433133188635,1.4812409217576679,0.969136205699476,0.9899838966271484,1.4812408158284889,1.4812409217576679,0.0003,0.19141149520874023
69,0.018604894576128572,1.4975711800355558,0.9794629911090466,0.9897992157930069,1.4975712602265123,1.4812409217576679,0.0003,0.1633007526397705
70,0.017576818470843136,1.4996558184520519,0.9741501077585009,0.9897434057492875,1.4996557300961564,1.4812409217576679,0.0003,0.15505051612854004
71,0.017521785106509924,1.4822135945206598,0.9813190463054804,0.9899766030814159,1.4822136559544734,1.4812409217576679,0.0003,0.17108702659606934
72,0.01724535331595689,1.497292409238641,0.9765937677345223,0.9898899610264463,1.4972924758972865,1.4812409217576679,0.0003,0.22502684593200684
73,0.016446665045805275,1.467145379520599,0.9496088204704953,0.9903388068007506,1.4671453757588901,1.467145379520599,0.0003,0.3471686840057373
74,0.016762555635068566,1.460399126217323,0.959295987361973,0.9902709870946864,1.4603991455036198,1.460399126217323,0.0003,0.1740889549255371
75,0.01748121134005487,1.478522390382253,0.9644364335316358,0.9901604439909694,1.478522374876993,1.460399126217323,0.0003,0.23435282707214355
76,0.017575513280462474,1.4851137885937662,0.9772514963959144,0.989989388060276,1.485113773236999,1.460399126217323,0.0003,0.2742016315460205
77,0.018406263669021428,1.4684137178880214,0.9613338670075493,0.9901782405707436,1.468413692523731,1.460399126217323,0.0003,0.2701385021209717
78,0.01649394683772698,1.4907826198521086,0.9632538331406911,0.989938182847442,1.4907826710505614,1.460399126217323,0.0003,0.2654902935028076
79,0.01685697364155203,1.4988470313864521,0.9823103383597475,0.990308236699879,1.4988470593064598,1.460399126217323,0.0003,0.2881340980529785
80,0.01694533572299406,1.4794443446011023,0.9627498420307414,0.9902013907673854,1.4794444065690842,1.460399126217323,0.0003,0.19093108177185059
81,0.01704482053173706,1.4658758201366773,0.9587036656076441,0.9903477738508261,1.4658757667568858,1.460399126217323,0.0003,0.3068361282348633
82,0.016545516613405198,1.4313487905193543,0.933385477924011,0.9906376327533135,1.4313488377058734,1.4313487905193543,0.0003,0.24400663375854492
83,0.01569894968997687,1.4638733208172803,0.958614430650271,0.9902204207289068,1.463873481257923,1.4313487905193543,0.0003,0.2403571605682373
84,0.016642508329823613,1.4316314042209464,0.9352719247678288,0.9906555162224456,1.4316313594122387,1.4313487905193543,0.0003,0.2826690673828125
85,0.01580458745593205,1.4487667327130112,0.9438909102027315,0.9904737082190866,1.4487667359841698,1.4313487905193543,0.0003,0.266033411026001
86,0.01580337982159108,1.4294626354395035,0.9318267039540933,0.9906766739044677,1.4294626119194156,1.4294626354395035,0.0003,0.2800784111022949
87,0.01548983174143359,1.452957091700552,0.9322098124087046,0.9904175880729162,1.4529571357613245,1.4294626354395035,0.0003,0.2662990093231201
88,0.01612576947081834,1.4211178178444965,0.9367226002238476,0.9907871062671675,1.4211178722561986,1.4211178178444965,0.0003,0.2067704200744629
89,0.014981967629864812,1.4441243755081057,0.9363567073700297,0.9905412595327354,1.444124278789192,1.4211178178444965,0.0003,0.31724071502685547
90,0.016143386776093394,1.466027234986149,0.9459692657254667,0.9903556090733306,1.4660272487557848,1.4211178178444965,0.0003,0.2867429256439209
91,0.016351096739526838,1.4914381733206756,0.9814545271562956,0.9902041819588784,1.4914382461992521,1.4211178178444965,0.0003,0.23885464668273926
92,0.0169971160357818,1.4478331666816286,0.9631102482124435,0.9905677632832767,1.4478331796723192,1.4211178178444965,0.0003,0.19403505325317383
93,0.016489907982759178,1.427769404360826,0.9326281543305723,0.9907602396168371,1.4277693665374753,1.4211178178444965,0.0003,0.23881959915161133
94,0.014994105440564454,1.3987776459858303,0.8971747696613842,0.991217336360031,1.3987776346752636,1.3987776459858303,0.0003,0.23868680000305176
95,0.016240674536675215,1.4624583497998167,0.9449460719405326,0.9910580319374277,1.4624583095096872,1.3987776459858303,0.0003,0.19302678108215332
96,0.016761578794103116,1.4261563015672194,0.9189599063530374,0.9910192222446869,1.4261562949056634,1.3987776459858303,0.0003,0.2860684394836426
97,0.014826721919234842,1.4015890922259684,0.9036527436018151,0.9910605591209753,1.4015890722356164,1.3987776459858303,0.0003,0.2847585678100586
98,0.01610792038263753,1.4090476841780581,0.9165171593748889,0.9909331184972561,1.4090477251506706,1.3987776459858303,0.0003,0.20668482780456543
99,0.015146096295211464,1.4052271663547609,0.9058835220024801,0.99102923872587,1.4052272445697782,1.3987776459858303,0.0003,0.2878916263580322
100,0.01436757028568536,1.3802843599814778,0.8945380328902609,0.9913447945042313,1.3802844440004622,1.3802843599814778,0.0003,0.29199934005737305
101,0.014351645659189671,1.3760866121814261,0.8996101855163042,0.9914390081090142,1.3760865813733463,1.3760866121814261,0.0003,0.2911829948425293
102,0.014810873719397932,1.3969051318753574,0.922309880102123,0.9911663139865919,1.3969052037115324,1.3760866121814261,0.0003,0.18423771858215332
103,0.0151752894744277,1.4262322660126405,0.9255806119323842,0.9908943592657176,1.4262322791380833,1.3760866121814261,0.0003,0.23296165466308594
104,0.015136172180064023,1.3796492136781628,0.8878876923335866,0.9913294208768457,1.3796492099093849,1.3760866121814261,0.0003,0.19395804405212402
105,0.014087859075516462,1.3629015140500134,0.8844397922347735,0.9915912887256038,1.3629014939182524,1.3629015140500134,0.0003,0.2647969722747803
106,0.014994740602560341,1.3528581012973635,0.8749027174169058,0.991650018100626,1.3528581470379943,1.3528581012973635,0.0003,0.2699463367462158
107,0.014631926198489964,1.4067733383809842,0.9055885194710117,0.9911583967613911,1.4067733623435217,1.3528581012973635,0.0003,0.2208700180053711
108,0.015143480675760657,1.407139369956387,0.9255254162714468,0.9912812020594624,1.407139290815548,1.3528581012973635,0.0003,0.19774937629699707
109,0.015483474940992892,1.3844651898589369,0.8995971668831402,0.9915190241546737,1.3844651340760517,1.3528581012973635,0.0003,0.20680618286132812
110,0.014129708870314062,1.4194297788458416,0.9100379261270471,0.9913010980767466,1.419429810405965,1.3528581012973635,0.0003,0.19047093391418457
111,0.015244849841110408,1.3566288784210705,0.8766993289611107,0.9916451162842993,1.3566288630255614,1.3528581012973635,0.0003,0.15982770919799805
112,0.014061716268770397,1.370259265605179,0.8863674607697082,0.9916318934509554,1.370259238731602,1.3528581012973635,0.0003,0.18462228775024414
113,0.013951779808849096,1.3536132969223191,0.8791332141061606,0.9916886189377487,1.3536133026614967,1.3528581012973635,0.0003,0.29091310501098633
114,0.013913501286879182,1.3314926529757423,0.8658319901878935,0.9919200400973259,1.3314925685509602,1.3314926529757423,0.0003,0.267470121383667
115,0.014008878322783858,1.3356172265769026,0.8545828587191875,0.9919166608807849,1.3356172333181981,1.3314926529757423,0.0003,0.2711033821105957
116,0.014047954406123608,1.4991373503564782,0.9547975719354607,0.991474335352829,1.4991372612942644,1.3314926529757423,0.0003,0.2628293037414551
117,0.015631540620233864,1.366074027813121,0.8837217340635255,0.9915721482411366,1.3660741039304647,1.3314926529757423,0.0003,0.17757844924926758
118,0.01568860048428178,1.3721110010880468,0.8988795212436301,0.9916149127473385,1.3721109283108046,1.3314926529757423,0.0003,0.2663266658782959
119,0.014556039648596197,1.3445308042123516,0.8610709396871998,0.9918037357507807,1.3445308055852303,1.3314926529757423,0.0003,0.20107793807983398
120,0.013781014597043395,1.3481456909382388,0.8944289193311643,0.992109419939017,1.3481456169412096,1.3314926529757423,0.0003,0.18477606773376465
121,0.013208184682298452,1.3318408858344268,0.857308024925185,0.9919826585172187,1.331840911533168,1.3314926529757423,0.0003,0.2235715389251709
122,0.013253019365947694,1.3459638596458743,0.8919939073231036,0.9918136349982876,1.3459638953964765,1.3314926529757423,0.0003,0.20848298072814941
123,0.013766190852038562,1.4067235048099753,0.9106695404438125,0.9914086733393386,1.4067233969497654,1.3314926529757423,0.00015,0.1935732364654541
124,0.013812698889523745,1.4174584753960884,0.9099995856444375,0.9914436293035436,1.4174583964327256,1.3314926529757423,0.00015,0.2134709358215332
125,0.013635998941026628,1.3174980457824532,0.8446075948604138,0.9921034151860346,1.317498158517533,1.3174980457824532,0.00015,0.2817409038543701
126,0.012553228065371513,1.320699449592634,0.8403167187232505,0.9921791140315445,1.320699412791908,1.3174980457824532,0.00015,0.29294347763061523
127,0.01263158698566258,1.3054127560456537,0.8490681062194709,0.9922902701277628,1.3054128320068026,1.3054127560456537,0.00015,0.27687978744506836
128,0.012535349873360246,1.2899874155717563,0.8312110793674935,0.9924577924730643,1.289987355176955,1.2899874155717563,0.00015,0.26999425888061523
129,0.013036296411883086,1.3163043908656296,0.8467025884395093,0.9922122057626583,1.3163043822252076,1.2899874155717563,0.00015,0.23693418502807617
130,0.012970952375326306,1.3203907617062287,0.849654815370943,0.9921764982742167,1.3203907411268683,1.2899874155717563,0.00015,0.1885077953338623
131,0.012769113935064524,1.3219239671574432,0.8561000929143062,0.9920337831402991,1.3219239543730432,1.2899874155717563,0.00015,0.20652341842651367
132,0.01244450663216412,1.318295447770079,0.8453473565435211,0.9923042266311374,1.3182953250316647,1.2899874155717563,0.00015,0.20142245292663574
133,0.01237265852978453,1.2928639048363024,0.8348539810476493,0.9923907945357997,1.2928638924071987,1.2899874155717563,0.00015,0.2736823558807373
134,0.012188794033136219,1.295221857478975,0.8229625333204056,0.9924081657484825,1.2952218241186257,1.2899874155717563,0.00015,0.1906733512878418
135,0.012391013093292713,1.286503809457161,0.8267646451111914,0.9924976036609454,1.2865038001691338,1.286503809457161,0.00015,0.28862953186035156
136,0.01176123070763424,1.2873732055947162,0.8296408011901341,0.9924759546048998,1.2873731395257177,1.286503809457161,0.00015,0.24448490142822266
137,0.012048319855239242,1.285737017157694,0.829553222873372,0.9924719060604885,1.2857370315838113,1.285737017157694,0.00015,0.32158684730529785
138,0.012803220481146127,1.2874315424495044,0.8328897839129228,0.9924385918679397,1.2874315192090093,1.285737017157694,0.00015,0.23077726364135742
139,0.012757805350702256,1.2920251998078396,0.8378832917055518,0.9924493423617654,1.292025276267632,1.285737017157694,0.00015,0.18541216850280762
140,0.011876558477524668,1.2935385776487998,0.8307416280201144,0.9925146080773855,1.2935385709840697,1.285737017157694,0.00015,0.2530500888824463
141,0.01243947318289429,1.284881180436737,0.822975629031868,0.9925033411280728,1.2848810986489874,1.284881180436737,0.00015,0.17462801933288574
142,0.011777090898249298,1.2754882948788455,0.8240373565379628,0.9925793907009498,1.2754883508102157,1.2754882948788455,0.00015,0.18052911758422852
143,0.011398151924367994,1.2943084389448116,0.8291707603566136,0.9923785463477385,1.2943085204987037,1.2754882948788455,0.00015,0.18477344512939453
144,0.012053292361088097,1.309443703478876,0.8415968047063288,0.9922033588918329,1.3094436217937286,1.2754882948788455,0.00015,0.28038477897644043
145,0.012604794872459024,1.2788993191262972,0.8213629230508631,0.9925719703241341,1.2788992584686127,1.2754882948788455,0.00015,0.35774707794189453
146,0.012480507197324187,1.2821375121222294,0.819592205472488,0.9925143154073669,1.2821376214114124,1.2754882948788455,0.00015,0.27065420150756836
147,0.012477018462959677,1.2857659989647447,0.8221319082651698,0.9925243924532997,1.2857659798179217,1.2754882948788455,0.00015,0.3067188262939453
148,0.011748037475626916,1.273599351482746,0.8145120714429238,0.9925949126912178,1.2735993699102497,1.273599351482746,0.00015,0.23852276802062988
149,0.011855783639475703,1.288987530526811,0.8276615824720944,0.9925361553939869,1.2889875822717303,1.273599351482746,0.00015,0.22347187995910645
150,0.011569202993996441,1.28145658039339,0.8218618856160483,0.9925321861287785,1.2814565811240741,1.273599351482746,0.00015,0.17836761474609375
151,0.012425958935637027,1.2765021467652593,0.8179611722262164,0.9925711004963372,1.2765021370469418,1.273599351482746,5e-05,0.4360079765319824
152,0.011024121544323862,1.2650874439538806,0.8053442874376634,0.9926956615104138,1.26508744672921,1.2650874439538806,5e-05,0.24625039100646973
153,0.011350064596626908,1.2616189830742834,0.8062659441345525,0.9927385399303776,1.2616189541232534,1.2616189830742834,5e-05,0.2004992961883545
154,0.011349961452651769,1.2581401236819185,0.8095381697639492,0.9927869410672487,1.2581400149564452,1.2581401236819185,5e-05,0.26551175117492676
155,0.011053290858399123,1.2573815976039306,0.803659400344213,0.9928388744990507,1.2573816950708983,1.2573815976039306,5e-05,0.2607862949371338
156,0.011376564856618643,1.2577707992523375,0.8027151412505197,0.9927859942762245,1.2577707970990837,1.2573815976039306,5e-05,0.24274849891662598
157,0.01099626999348402,1.262316007178912,0.8061093503436294,0.992756125278929,1.2623159921647533,1.2573815976039306,5e-05,0.2896749973297119
158,0.011861818318720907,1.2611611117587838,0.8056189554112769,0.9927624225491918,1.261161196036792,1.2573815976039306,5e-05,0.18589997291564941
159,0.01155842951266095,1.2604681578817933,0.8090507385464515,0.9927689951756717,1.2604681762084897,1.2573815976039306,5e-05,0.27130126953125
160,0.01135314186103642,1.2579788762494284,0.8048484590280773,0.9928074764252998,1.2579788949790383,1.2573815976039306,5e-05,0.2744405269622803
161,0.011375046567991376,1.264681754695033,0.8143030036149245,0.992745164172854,1.2646816943432702,1.2573815976039306,5e-05,0.2800736427307129
162,0.011426201846916229,1.253058304380271,0.8026153802201679,0.9928411817420462,1.2530582493978428,1.253058304380271,5e-05,0.2535707950592041
163,0.01212467352161184,1.25553233761754,0.8035322938876797,0.9928191930472403,1.2555323621803323,1.253058304380271,5e-05,0.1894683837890625
164,0.011691029707435519,1.26097176799456,0.8024235562188178,0.9928058745154924,1.2609717585403883,1.253058304380271,5e-05,0.226409912109375
165,0.01138283999171108,1.264211606216241,0.8067872746048171,0.9927631576570267,1.2642116383953754,1.253058304380271,5e-05,0.1765611171722412
166,0.01116441865451634,1.26206578508942,0.8050350254209874,0.992771566330082,1.262065723443447,1.253058304380271,5e-05,0.193009614944458
167,0.011207355128135532,1.2622824473045329,0.8084566201078426,0.9928043670251555,1.26228242791258,1.253058304380271,5e-05,0.19218087196350098
168,0.011196179781109095,1.2553475081751346,0.7994737979641533,0.9928644349588363,1.2553473611395654,1.253058304380271,5e-05,0.3244054317474365
169,0.011146711534820497,1.2524298891380894,0.7989026304031062,0.9928700973545256,1.252429878887713,1.2524298891380894,5e-05,0.24953103065490723
170,0.0114435565774329,1.2449567865632156,0.7947290240117442,0.9929373666374504,1.2449568325616225,1.2449567865632156,5e-05,0.2695150375366211
171,0.010914485494140536,1.251697489075978,0.7986270331474723,0.9928684675744957,1.2516975446250074,1.2449567865632156,5e-05,0.24175524711608887
172,0.011507190763950348,1.2480926649316,0.7999564177588538,0.99289268197217,1.2480927087416298,1.2449567865632156,5e-05,0.2641408443450928
173,0.011139893671497703,1.2535054757092765,0.7994510359827031,0.9928339258568416,1.2535054411693758,1.2449567865632156,5e-05,0.26446962356567383
174,0.011083876597695053,1.2542151917099467,0.8018091509891868,0.9928833135917443,1.2542151834258362,1.2449567865632156,5e-05,0.22940778732299805
175,0.011292127950582653,1.2520094429285544,0.7998193660306047,0.9928795671085477,1.252009392655393,1.2449567865632156,5e-05,0.1782071590423584
176,0.011491156183183193,1.2478177855418875,0.7948279968893543,0.9928940267229939,1.2478178886126632,1.2449567865632156,5e-05,0.2840249538421631
177,0.01097063854103908,1.2548323881905135,0.8013338178077115,0.9928524914941788,1.2548323518249158,1.2449567865632156,5e-05,0.19814419746398926
178,0.012057030340656638,1.2549205085545625,0.8084659107568267,0.9928561697365306,1.2549204606436128,1.2449567865632156,5e-05,0.2532224655151367
179,0.01094418641878292,1.245671828058299,0.7971048420578383,0.992954877828914,1.2456718260533384,1.2449567865632156,2.5e-05,0.23314499855041504
180,0.011810922238510102,1.2429570643504149,0.7960043930200811,0.9929593537285668,1.2429571093378036,1.2429570643504149,2.5e-05,0.26739072799682617
181,0.011173161445185542,1.2401709648485908,0.7931072488461618,0.9929832396799788,1.240170999870134,1.2401709648485908,2.5e-05,0.27466607093811035
182,0.011361204960849136,1.2420182231840644,0.7943427368915305,0.9929631663387631,1.242018201257415,1.2401709648485908,2.5e-05,0.2727229595184326
183,0.010948016599286348,1.2394543058581038,0.7894003624078291,0.9929901202500498,1.2394543319203266,1.2394543058581038,2.5e-05,0.24936985969543457
184,0.011003713007085025,1.2448160644731094,0.7925185063474652,0.9929640518781112,1.2448161170552334,1.2394543058581038,2.5e-05,0.3377528190612793
185,0.010683190601412207,1.2422651748184588,0.7902021721211642,0.9929670444771793,1.2422653229886695,1.2394543058581038,2.5e-05,0.24457406997680664
186,0.010472723690327257,1.2471133666380538,0.7923581248638211,0.9929137424099657,1.2471132659568156,1.2394543058581038,2.5e-05,0.2220597267150879
187,0.011240646010264754,1.240891080493186,0.7942693996046087,0.9929827198424641,1.240891118006568,1.2394543058581038,2.5e-05,0.24507522583007812
188,0.010860544396564364,1.2432904109587575,0.7924758147406292,0.9929573600356558,1.2432905070816989,1.2394543058581038,2.5e-05,0.290372371673584
189,0.011442010349128395,1.2468828008428405,0.7941107854937791,0.9929374044754131,1.2468828815724038,1.2394543058581038,2.5e-05,0.2614471912384033
190,0.010595163563266397,1.240451092803826,0.7914267465308426,0.9929767048575038,1.2404510784518672,1.2394543058581038,2.5e-05,0.23026371002197266
191,0.011400734132621437,1.2411495898939084,0.790252145998786,0.9929691919864647,1.241149550656586,1.2394543058581038,2.5e-05,0.2718846797943115
192,0.010648159019183367,1.2470238924363535,0.7938839603456777,0.9929218289030003,1.2470238277715813,1.2394543058581038,1.25e-05,0.3461923599243164
193,0.01024138618959114,1.2473828169243784,0.7926322826008113,0.9929411301289135,1.2473828588863793,1.2394543058581038,1.25e-05,0.28420352935791016
194,0.01086255704285577,1.2390358459679045,0.7900251406394516,0.9930053688131405,1.2390357969526047,1.2390358459679045,1.25e-05,0.2072887420654297
195,0.01099811727181077,1.2397147673670952,0.7897691864082065,0.9930074044371197,1.239714892173576,1.2390358459679045,1.25e-05,0.2711625099182129
196,0.0107850122731179,1.2403496966904162,0.7891464545511265,0.9929989895965661,1.240349738158772,1.2390358459679045,1.25e-05,0.2814462184906006
197,0.010715821641497314,1.239239009217999,0.7908866328391799,0.9930231471933043,1.2392390407655542,1.2390358459679045,1.25e-05,0.26531243324279785
198,0.011276812467258424,1.2367818082482458,0.7880975459259859,0.9930214917211563,1.2367817933109806,1.2367818082482458,1.25e-05,0.2872641086578369
199,0.010278556612320244,1.239324623466512,0.7892226122524045,0.9930140720100069,1.2393245903383416,1.2367818082482458,1.25e-05,0.25354504585266113
200,0.010663293476682156,1.2356938947753553,0.787334000702572,0.9930375186598652,1.2356938770834254,1.2356938947753553,1.25e-05,0.3453185558319092
