Task2_V3 target=background-normalized enhancement
Profile cache=/data/cd25/task2_V1/3D_UNet_pft/processed/average_profile_cache
Train samples=16036 val samples=1988 depth=16
Feature channels: local=30, global=16
Global context enabled=True
Previous timestep CO2 is excluded completely. Target/reconstruction use current incoming background CO2.
Using device=cuda
Enhancement mean per z=[18.886600494384766, 16.7189998626709, 15.482099533081055, 14.383000373840332, 13.056300163269043, 12.009900093078613, 11.010199546813965, 9.994500160217285, 9.070699691772461, 8.277700424194336, 7.577400207519531, 6.953499794006348, 6.388400077819824, 5.8678998947143555, 5.395500183105469, 4.963799953460693]
Enhancement std per z=[12.243900299072266, 11.43589973449707, 10.716500282287598, 10.089200019836426, 9.332599639892578, 8.761799812316895, 8.208600044250488, 7.599299907684326, 7.019800186157227, 6.507400035858154, 6.0543999671936035, 5.6528000831604, 5.305600166320801, 5.009900093078613, 4.7652997970581055, 4.5625]
Valid fraction per z=[0.20569999516010284, 0.42410001158714294, 0.6417999863624573, 0.8349999785423279, 0.933899998664856, 0.9614999890327454, 0.9761999845504761, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234, 0.9787999987602234]
Layer weights=[2.3956000804901123, 1.7338999509811401, 1.3769999742507935, 1.15339994430542, 1.0187000036239624, 0.9318000078201294, 0.8665000200271606, 0.8179000020027161, 0.7804999947547913, 0.7513999938964844, 0.7286999821662903, 0.7110000252723694, 0.6973000168800354, 0.6865000128746033, 0.6782000064849854, 0.6717000007629395]
epoch=019 train_loss=0.037555 val_conc_R=0.980190 val_conc_MAE=1.386548 val_conc_RMSE=2.085348 val_enhancement_RMSE=2.085348 best=2.065792 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=020 train_loss=0.038101 val_conc_R=0.981693 val_conc_MAE=1.348026 val_conc_RMSE=2.007677 val_enhancement_RMSE=2.007677 best=2.007677 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=021 train_loss=0.033485 val_conc_R=0.981580 val_conc_MAE=1.322540 val_conc_RMSE=2.010008 val_enhancement_RMSE=2.010008 best=2.007677 lr=0.0003 improved=0 no_improve=1 elapsed=0.3s
epoch=022 train_loss=0.036059 val_conc_R=0.982274 val_conc_MAE=1.318077 val_conc_RMSE=1.967804 val_enhancement_RMSE=1.967804 best=1.967804 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=023 train_loss=0.033394 val_conc_R=0.982507 val_conc_MAE=1.289669 val_conc_RMSE=1.960226 val_enhancement_RMSE=1.960226 best=1.960226 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=024 train_loss=0.032127 val_conc_R=0.982831 val_conc_MAE=1.271988 val_conc_RMSE=1.945207 val_enhancement_RMSE=1.945207 best=1.945207 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=025 train_loss=0.030160 val_conc_R=0.983873 val_conc_MAE=1.243322 val_conc_RMSE=1.893557 val_enhancement_RMSE=1.893558 best=1.893557 lr=0.0003 improved=1 no_improve=0 elapsed=0.2s
epoch=026 train_loss=0.031629 val_conc_R=0.983285 val_conc_MAE=1.269206 val_conc_RMSE=1.930647 val_enhancement_RMSE=1.930647 best=1.893557 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
epoch=027 train_loss=0.029031 val_conc_R=0.983833 val_conc_MAE=1.257943 val_conc_RMSE=1.880501 val_enhancement_RMSE=1.880501 best=1.880501 lr=0.0003 improved=1 no_improve=0 elapsed=0.3s
epoch=028 train_loss=0.031089 val_conc_R=0.983134 val_conc_MAE=1.273661 val_conc_RMSE=1.944800 val_enhancement_RMSE=1.944800 best=1.880501 lr=0.0003 improved=0 no_improve=1 elapsed=0.2s
